subject,true_answer,model,ans_clean,clean_correct,ans_T1.2-Backspace-Mid2,correct_T1.2-Backspace-Mid2,dsr_T1.2-Backspace-Mid2,changed_T1.2-Backspace-Mid2,halluc_T1.2-Backspace-Mid2,ans_T1.2-ZWSP-Mid2,correct_T1.2-ZWSP-Mid2,dsr_T1.2-ZWSP-Mid2,changed_T1.2-ZWSP-Mid2,halluc_T1.2-ZWSP-Mid2,ans_T1.2-Backspace-High5,correct_T1.2-Backspace-High5,dsr_T1.2-Backspace-High5,changed_T1.2-Backspace-High5,halluc_T1.2-Backspace-High5,ans_T1.2-Backspace-Start,correct_T1.2-Backspace-Start,dsr_T1.2-Backspace-Start,changed_T1.2-Backspace-Start,halluc_T1.2-Backspace-Start,ans_T4.4-Standard-End5,correct_T4.4-Standard-End5,dsr_T4.4-Standard-End5,changed_T4.4-Standard-End5,halluc_T4.4-Standard-End5,ans_T4.4-High-End10,correct_T4.4-High-End10,dsr_T4.4-High-End10,changed_T4.4-High-End10,halluc_T4.4-High-End10,ans_T4.4-Mixed-End,correct_T4.4-Mixed-End,dsr_T4.4-Mixed-End,changed_T4.4-Mixed-End,halluc_T4.4-Mixed-End,ans_T4.4-Standard-Mid5,correct_T4.4-Standard-Mid5,dsr_T4.4-Standard-Mid5,changed_T4.4-Standard-Mid5,halluc_T4.4-Standard-Mid5,honey_detected_T3.2-SetB-SHY-5,honey_detected_T3.2-SetA-ESC-5,honey_detected_T3.2-SetB-SHY-High10,honey_detected_T3.2-Homoglyph
miscellaneous,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,False,False,True
miscellaneous,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
miscellaneous,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
miscellaneous,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
moral_disputes,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
moral_disputes,A,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,False,True
moral_disputes,D,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
moral_disputes,D,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,D,True,False,True,False,D,True,False,True,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,D,True,False,True,False,D,True,False,True,False,True,True,True,True
moral_disputes,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
moral_scenarios,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
moral_scenarios,A,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,A,True,False,True,False,A,True,False,True,False,A,True,False,True,False,B,False,False,True,False,True,False,True,True
moral_scenarios,C,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,C,True,False,True,False,B,False,False,False,False,C,True,False,True,False,C,True,False,True,False,B,False,False,False,False,C,True,False,True,False,True,True,False,True
moral_scenarios,B,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,False,True,True
moral_scenarios,C,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
nutrition,D,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,D,True,False,True,False,B,False,False,False,False,B,False,False,False,False,A,False,False,True,False,D,True,False,True,False,B,False,False,False,False,False,False,True,True
nutrition,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,False,True,True
nutrition,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
nutrition,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,False,True
nutrition,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
philosophy,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
philosophy,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
philosophy,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
philosophy,B,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
philosophy,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,False,True,True
prehistory,B,mistralai/Mistral-7B-Instruct-v0.3,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,False,True,True,True
prehistory,D,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
prehistory,D,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,B,False,False,True,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,A,False,False,True,False,A,False,False,True,False,True,False,True,True
prehistory,D,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,False,True,True,True
prehistory,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
professional_accounting,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
professional_accounting,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,False,True,True
professional_accounting,C,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
professional_accounting,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
professional_accounting,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
professional_law,D,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,C,False,False,True,False,C,False,False,True,False,C,False,False,True,False,True,True,True,True
professional_law,A,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
professional_law,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,False,True,True,True
professional_law,A,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,False,True
professional_law,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,A,False,True,True,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
professional_medicine,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
professional_medicine,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
professional_medicine,D,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,B,False,False,True,False,A,False,False,False,False,True,True,True,True
professional_medicine,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,False,True
professional_medicine,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
professional_psychology,C,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
professional_psychology,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,A,False,True,True,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,False,True
professional_psychology,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,False,True,True
professional_psychology,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,False,True,True
professional_psychology,B,mistralai/Mistral-7B-Instruct-v0.3,D,False,D,False,False,False,False,A,False,False,True,False,D,False,False,False,False,D,False,False,False,False,A,False,False,True,False,A,False,False,True,False,A,False,False,True,False,D,False,False,False,False,True,True,True,True
public_relations,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
public_relations,C,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
public_relations,C,mistralai/Mistral-7B-Instruct-v0.3,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,C,True,False,True,False,True,True,False,True
public_relations,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
public_relations,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,A,False,True,True,False,B,True,False,False,False,B,True,False,False,False,True,True,True,True
security_studies,C,mistralai/Mistral-7B-Instruct-v0.3,D,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,D,False,False,False,False,False,True,False,True
security_studies,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
security_studies,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,True,True
security_studies,D,mistralai/Mistral-7B-Instruct-v0.3,C,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,C,False,False,False,False,True,True,True,True
security_studies,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
sociology,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
sociology,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
sociology,D,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,True,True
sociology,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,False,True,True,True
sociology,C,mistralai/Mistral-7B-Instruct-v0.3,A,False,B,False,False,True,False,B,False,False,True,False,B,False,False,True,False,A,False,False,False,False,A,False,False,False,False,B,False,False,True,False,B,False,False,True,False,B,False,False,True,False,True,True,True,True
us_foreign_policy,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
us_foreign_policy,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,False,True,True
us_foreign_policy,D,mistralai/Mistral-7B-Instruct-v0.3,A,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,A,False,False,False,False,True,True,False,True
us_foreign_policy,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,True,True,True
us_foreign_policy,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
virology,C,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,False,True,True
virology,C,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
virology,D,mistralai/Mistral-7B-Instruct-v0.3,D,True,D,True,False,False,False,C,False,True,True,False,D,True,False,False,False,C,False,True,True,False,C,False,True,True,False,D,True,False,False,False,D,True,False,False,False,D,True,False,False,False,True,True,False,True
virology,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,True,False,True,True
virology,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,C,False,True,True,False,A,True,False,False,False,C,False,True,True,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,False,True,True,True
world_religions,A,mistralai/Mistral-7B-Instruct-v0.3,A,True,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,A,True,False,False,False,True,True,True,True
world_religions,A,mistralai/Mistral-7B-Instruct-v0.3,B,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,B,False,False,False,False,True,True,True,True
world_religions,B,mistralai/Mistral-7B-Instruct-v0.3,B,True,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,B,True,False,False,False,True,False,True,True
world_religions,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,False,True,True,True
world_religions,C,mistralai/Mistral-7B-Instruct-v0.3,C,True,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,C,True,False,False,False,A,False,True,True,False,A,False,True,True,False,A,False,True,True,False,C,True,False,False,False,True,True,True,True
